"Team","split","input","game_code","stats"
"Houston","away","Defensive_OREBpct","Northern Kentucky 20230316",36.7
"Houston","away","Defensive_OREBpct","Auburn 20230318",31.7
"Houston","away","Defensive_OREBpct","Miami 20230324",20
"Houston","net50","Defensive_OREBpct","Oral Roberts 20221114",26
"Houston","net50","Defensive_OREBpct","Oregon 20221120",45.5
"Houston","net50","Defensive_OREBpct","Saint Mary's 20221203",39.3
"Houston","net50","Defensive_OREBpct","Alabama 20221210",31.6
"Houston","net50","Defensive_OREBpct","Virginia 20221217",20.7
"Houston","net50","Defensive_OREBpct","Memphis 20230219",36.4
"Houston","net50","Defensive_OREBpct","Memphis 20230305",36.4
"Houston","net50","Defensive_OREBpct","Memphis 20230312",31
"Houston","net50","Defensive_OREBpct","Auburn 20230318",31.7
"Houston","net50","Defensive_OREBpct","Miami 20230324",20
"Houston","net100","Defensive_OREBpct","Oral Roberts 20221114",26
"Houston","net100","Defensive_OREBpct","Oregon 20221120",45.5
"Houston","net100","Defensive_OREBpct","Kent State 20221126",20
"Houston","net100","Defensive_OREBpct","Saint Mary's 20221203",39.3
"Houston","net100","Defensive_OREBpct","Alabama 20221210",31.6
"Houston","net100","Defensive_OREBpct","Virginia 20221217",20.7
"Houston","net100","Defensive_OREBpct","UCF 20221231",38.9
"Houston","net100","Defensive_OREBpct","Cincinnati 20230108",40.5
"Houston","net100","Defensive_OREBpct","UCF 20230125",29
"Houston","net100","Defensive_OREBpct","Cincinnati 20230128",24.3
"Houston","net100","Defensive_OREBpct","Memphis 20230219",36.4
"Houston","net100","Defensive_OREBpct","Memphis 20230305",36.4
"Houston","net100","Defensive_OREBpct","Cincinnati 20230311",20.4
"Houston","net100","Defensive_OREBpct","Memphis 20230312",31
"Houston","net100","Defensive_OREBpct","Auburn 20230318",31.7
"Houston","net100","Defensive_OREBpct","Miami 20230324",20
"Houston","wins","Defensive_OREBpct","Northern Colorado 20221107",25
"Houston","wins","Defensive_OREBpct","Saint Joseph's 20221111",34.1
"Houston","wins","Defensive_OREBpct","Oral Roberts 20221114",26
"Houston","wins","Defensive_OREBpct","Texas Southern 20221116",27.3
"Houston","wins","Defensive_OREBpct","Oregon 20221120",45.5
"Houston","wins","Defensive_OREBpct","Kent State 20221126",20
"Houston","wins","Defensive_OREBpct","Norfolk State 20221129",36.8
"Houston","wins","Defensive_OREBpct","Saint Mary's 20221203",39.3
"Houston","wins","Defensive_OREBpct","North Florida 20221206",24.2
"Houston","wins","Defensive_OREBpct","North Carolina A&T 20221213",17.9
"Houston","wins","Defensive_OREBpct","Virginia 20221217",20.7
"Houston","wins","Defensive_OREBpct","McNeese 20221221",18.2
"Houston","wins","Defensive_OREBpct","Tulsa 20221228",30
"Houston","wins","Defensive_OREBpct","UCF 20221231",38.9
"Houston","wins","Defensive_OREBpct","SMU 20230105",17.5
"Houston","wins","Defensive_OREBpct","Cincinnati 20230108",40.5
"Houston","wins","Defensive_OREBpct","South Florida 20230111",37
"Houston","wins","Defensive_OREBpct","Tulane 20230117",20.6
"Houston","wins","Defensive_OREBpct","UCF 20230125",29
"Houston","wins","Defensive_OREBpct","Cincinnati 20230128",24.3
"Houston","wins","Defensive_OREBpct","Wichita State 20230202",39.5
"Houston","wins","Defensive_OREBpct","Temple 20230205",42.4
"Houston","wins","Defensive_OREBpct","Tulsa 20230208",13.9
"Houston","wins","Defensive_OREBpct","SMU 20230216",20
"Houston","wins","Defensive_OREBpct","Memphis 20230219",36.4
"Houston","wins","Defensive_OREBpct","Tulane 20230222",22.2
"Houston","wins","Defensive_OREBpct","East Carolina 20230225",22.5
"Houston","wins","Defensive_OREBpct","Wichita State 20230302",16.7
"Houston","wins","Defensive_OREBpct","Memphis 20230305",36.4
"Houston","wins","Defensive_OREBpct","East Carolina 20230310",17.1
"Houston","wins","Defensive_OREBpct","Cincinnati 20230311",20.4
"Houston","wins","Defensive_OREBpct","Northern Kentucky 20230316",36.7
"Houston","wins","Defensive_OREBpct","Auburn 20230318",31.7
"Houston","losses","Defensive_OREBpct","Alabama 20221210",31.6
"Houston","losses","Defensive_OREBpct","Temple 20230122",15.6
"Houston","losses","Defensive_OREBpct","Memphis 20230312",31
"Houston","losses","Defensive_OREBpct","Miami 20230324",20
"Houston","conf","Defensive_OREBpct","Tulsa 20221228",30
"Houston","conf","Defensive_OREBpct","UCF 20221231",38.9
"Houston","conf","Defensive_OREBpct","SMU 20230105",17.5
"Houston","conf","Defensive_OREBpct","Cincinnati 20230108",40.5
"Houston","conf","Defensive_OREBpct","South Florida 20230111",37
"Houston","conf","Defensive_OREBpct","Tulane 20230117",20.6
"Houston","conf","Defensive_OREBpct","Temple 20230122",15.6
"Houston","conf","Defensive_OREBpct","UCF 20230125",29
"Houston","conf","Defensive_OREBpct","Cincinnati 20230128",24.3
"Houston","conf","Defensive_OREBpct","Wichita State 20230202",39.5
"Houston","conf","Defensive_OREBpct","Temple 20230205",42.4
"Houston","conf","Defensive_OREBpct","Tulsa 20230208",13.9
"Houston","conf","Defensive_OREBpct","SMU 20230216",20
"Houston","conf","Defensive_OREBpct","Memphis 20230219",36.4
"Houston","conf","Defensive_OREBpct","Tulane 20230222",22.2
"Houston","conf","Defensive_OREBpct","East Carolina 20230225",22.5
"Houston","conf","Defensive_OREBpct","Wichita State 20230302",16.7
"Houston","conf","Defensive_OREBpct","Memphis 20230305",36.4
"Houston","recency5","Defensive_FTr","Cincinnati 20230311",54.9
"Houston","recency5","Defensive_FTr","Memphis 20230312",39.6
"Houston","recency5","Defensive_FTr","Northern Kentucky 20230316",14.5
"Houston","recency5","Defensive_FTr","Auburn 20230318",67.9
"Houston","recency5","Defensive_FTr","Miami 20230324",31.7
"Houston","recency10","Defensive_FTr","Tulane 20230222",42
"Houston","recency10","Defensive_FTr","East Carolina 20230225",56
"Houston","recency10","Defensive_FTr","Wichita State 20230302",56.8
"Houston","recency10","Defensive_FTr","Memphis 20230305",43.4
"Houston","recency10","Defensive_FTr","East Carolina 20230310",39.2
"Houston","recency10","Defensive_FTr","Cincinnati 20230311",54.9
"Houston","recency10","Defensive_FTr","Memphis 20230312",39.6
"Houston","recency10","Defensive_FTr","Northern Kentucky 20230316",14.5
"Houston","recency10","Defensive_FTr","Auburn 20230318",67.9
"Houston","recency10","Defensive_FTr","Miami 20230324",31.7
"Houston","home","Defensive_FTr","Northern Colorado 20221107",41
"Houston","home","Defensive_FTr","Oral Roberts 20221114",24.2
"Houston","home","Defensive_FTr","Texas Southern 20221116",30.6
"Houston","home","Defensive_FTr","Kent State 20221126",17.5
"Houston","home","Defensive_FTr","Norfolk State 20221129",22.8
"Houston","home","Defensive_FTr","North Florida 20221206",22.7
"Houston","home","Defensive_FTr","Alabama 20221210",59.3
"Houston","home","Defensive_FTr","North Carolina A&T 20221213",28.9
"Houston","home","Defensive_FTr","McNeese 20221221",10.2
"Houston","home","Defensive_FTr","UCF 20221231",37
"Houston","home","Defensive_FTr","SMU 20230105",57.1
"Houston","home","Defensive_FTr","South Florida 20230111",57.5
"Houston","home","Defensive_FTr","Temple 20230122",48.9
"Houston","home","Defensive_FTr","Cincinnati 20230128",11.5
"Houston","home","Defensive_FTr","Tulsa 20230208",25.9
"Houston","home","Defensive_FTr","Memphis 20230219",36.5
"Houston","home","Defensive_FTr","Tulane 20230222",42
"Houston","home","Defensive_FTr","Wichita State 20230302",56.8
"Houston","away","Defensive_FTr","Saint Joseph's 20221111",50
"Houston","away","Defensive_FTr","Oregon 20221120",40.8
"Houston","away","Defensive_FTr","Saint Mary's 20221203",17.4
"Houston","away","Defensive_FTr","Virginia 20221217",35.4
"Houston","away","Defensive_FTr","Tulsa 20221228",23.2
"Houston","away","Defensive_FTr","Cincinnati 20230108",24.6
"Houston","away","Defensive_FTr","Tulane 20230117",21.8
"Houston","away","Defensive_FTr","UCF 20230125",35.9
"Houston","away","Defensive_FTr","Wichita State 20230202",42.6
"Houston","away","Defensive_FTr","Temple 20230205",35.3
"Houston","away","Defensive_FTr","SMU 20230216",46.1
"Houston","away","Defensive_FTr","East Carolina 20230225",56
"Houston","away","Defensive_FTr","Memphis 20230305",43.4
"Houston","away","Defensive_FTr","East Carolina 20230310",39.2
"Houston","away","Defensive_FTr","Cincinnati 20230311",54.9
"Houston","away","Defensive_FTr","Memphis 20230312",39.6
"Houston","away","Defensive_FTr","Northern Kentucky 20230316",14.5
"Houston","away","Defensive_FTr","Auburn 20230318",67.9
"Houston","away","Defensive_FTr","Miami 20230324",31.7
"Houston","net50","Defensive_FTr","Oral Roberts 20221114",24.2
"Houston","net50","Defensive_FTr","Oregon 20221120",40.8
"Houston","net50","Defensive_FTr","Saint Mary's 20221203",17.4
"Houston","net50","Defensive_FTr","Alabama 20221210",59.3
"Houston","net50","Defensive_FTr","Virginia 20221217",35.4
"Houston","net50","Defensive_FTr","Memphis 20230219",36.5
"Houston","net50","Defensive_FTr","Memphis 20230305",43.4
"Houston","net50","Defensive_FTr","Memphis 20230312",39.6
"Houston","net50","Defensive_FTr","Auburn 20230318",67.9
"Houston","net50","Defensive_FTr","Miami 20230324",31.7
"Houston","net100","Defensive_FTr","Oral Roberts 20221114",24.2
"Houston","net100","Defensive_FTr","Oregon 20221120",40.8
"Houston","net100","Defensive_FTr","Kent State 20221126",17.5
"Houston","net100","Defensive_FTr","Saint Mary's 20221203",17.4
"Houston","net100","Defensive_FTr","Alabama 20221210",59.3
"Houston","net100","Defensive_FTr","Virginia 20221217",35.4
"Houston","net100","Defensive_FTr","UCF 20221231",37
"Houston","net100","Defensive_FTr","Cincinnati 20230108",24.6
"Houston","net100","Defensive_FTr","UCF 20230125",35.9
"Houston","net100","Defensive_FTr","Cincinnati 20230128",11.5
"Houston","net100","Defensive_FTr","Memphis 20230219",36.5
"Houston","net100","Defensive_FTr","Memphis 20230305",43.4
"Houston","net100","Defensive_FTr","Cincinnati 20230311",54.9
"Houston","net100","Defensive_FTr","Memphis 20230312",39.6
"Houston","net100","Defensive_FTr","Auburn 20230318",67.9
"Houston","net100","Defensive_FTr","Miami 20230324",31.7
"Houston","wins","Defensive_FTr","Northern Colorado 20221107",41
"Houston","wins","Defensive_FTr","Saint Joseph's 20221111",50
"Houston","wins","Defensive_FTr","Oral Roberts 20221114",24.2
"Houston","wins","Defensive_FTr","Texas Southern 20221116",30.6
"Houston","wins","Defensive_FTr","Oregon 20221120",40.8
"Houston","wins","Defensive_FTr","Kent State 20221126",17.5
"Houston","wins","Defensive_FTr","Norfolk State 20221129",22.8
"Houston","wins","Defensive_FTr","Saint Mary's 20221203",17.4
"Houston","wins","Defensive_FTr","North Florida 20221206",22.7
"Houston","wins","Defensive_FTr","North Carolina A&T 20221213",28.9
"Houston","wins","Defensive_FTr","Virginia 20221217",35.4
"Houston","wins","Defensive_FTr","McNeese 20221221",10.2
"Houston","wins","Defensive_FTr","Tulsa 20221228",23.2
"Houston","wins","Defensive_FTr","UCF 20221231",37
"Houston","wins","Defensive_FTr","SMU 20230105",57.1
"Houston","wins","Defensive_FTr","Cincinnati 20230108",24.6
"Houston","wins","Defensive_FTr","South Florida 20230111",57.5
"Houston","wins","Defensive_FTr","Tulane 20230117",21.8
"Houston","wins","Defensive_FTr","UCF 20230125",35.9
"Houston","wins","Defensive_FTr","Cincinnati 20230128",11.5
"Houston","wins","Defensive_FTr","Wichita State 20230202",42.6
"Houston","wins","Defensive_FTr","Temple 20230205",35.3
"Houston","wins","Defensive_FTr","Tulsa 20230208",25.9
"Houston","wins","Defensive_FTr","SMU 20230216",46.1
"Houston","wins","Defensive_FTr","Memphis 20230219",36.5
"Houston","wins","Defensive_FTr","Tulane 20230222",42
"Houston","wins","Defensive_FTr","East Carolina 20230225",56
"Houston","wins","Defensive_FTr","Wichita State 20230302",56.8
"Houston","wins","Defensive_FTr","Memphis 20230305",43.4
"Houston","wins","Defensive_FTr","East Carolina 20230310",39.2
"Houston","wins","Defensive_FTr","Cincinnati 20230311",54.9
"Houston","wins","Defensive_FTr","Northern Kentucky 20230316",14.5
"Houston","wins","Defensive_FTr","Auburn 20230318",67.9
"Houston","losses","Defensive_FTr","Alabama 20221210",59.3
"Houston","losses","Defensive_FTr","Temple 20230122",48.9
"Houston","losses","Defensive_FTr","Memphis 20230312",39.6
"Houston","losses","Defensive_FTr","Miami 20230324",31.7
"Houston","conf","Defensive_FTr","Tulsa 20221228",23.2
"Houston","conf","Defensive_FTr","UCF 20221231",37
"Houston","conf","Defensive_FTr","SMU 20230105",57.1
"Houston","conf","Defensive_FTr","Cincinnati 20230108",24.6
"Houston","conf","Defensive_FTr","South Florida 20230111",57.5
"Houston","conf","Defensive_FTr","Tulane 20230117",21.8
"Houston","conf","Defensive_FTr","Temple 20230122",48.9
"Houston","conf","Defensive_FTr","UCF 20230125",35.9
"Houston","conf","Defensive_FTr","Cincinnati 20230128",11.5
"Houston","conf","Defensive_FTr","Wichita State 20230202",42.6
"Houston","conf","Defensive_FTr","Temple 20230205",35.3
"Houston","conf","Defensive_FTr","Tulsa 20230208",25.9
"Houston","conf","Defensive_FTr","SMU 20230216",46.1
"Houston","conf","Defensive_FTr","Memphis 20230219",36.5
"Houston","conf","Defensive_FTr","Tulane 20230222",42
"Houston","conf","Defensive_FTr","East Carolina 20230225",56
"Houston","conf","Defensive_FTr","Wichita State 20230302",56.8
"Houston","conf","Defensive_FTr","Memphis 20230305",43.4
"UCONN","recency5","Winning_Margin","Saint Mary's 20230319",15
"UCONN","recency5","Winning_Margin","Arkansas 20230323",23
"UCONN","recency5","Winning_Margin","Gonzaga 20230325",28
"UCONN","recency5","Winning_Margin","Miami 20230401",13
"UCONN","recency5","Winning_Margin","San Diego State 20230403",17
"UCONN","recency10","Winning_Margin","DePaul 20230301",29
"UCONN","recency10","Winning_Margin","Villanova 20230304",12
"UCONN","recency10","Winning_Margin","Providence 20230309",7
"UCONN","recency10","Winning_Margin","Marquette 20230310",-2
"UCONN","recency10","Winning_Margin","Iona 20230317",24
"UCONN","recency10","Winning_Margin","Saint Mary's 20230319",15
"UCONN","recency10","Winning_Margin","Arkansas 20230323",23
"UCONN","recency10","Winning_Margin","Gonzaga 20230325",28
"UCONN","recency10","Winning_Margin","Miami 20230401",13
"UCONN","recency10","Winning_Margin","San Diego State 20230403",17
"UCONN","home","Winning_Margin","Stonehill 20221107",31
"UCONN","home","Winning_Margin","Boston University 20221111",29
"UCONN","home","Winning_Margin","Buffalo 20221115",20
"UCONN","home","Winning_Margin","UNC Wilmington 20221118",36
"UCONN","home","Winning_Margin","Delaware State 20221120",35
"UCONN","home","Winning_Margin","Oklahoma State 20221201",10
"UCONN","home","Winning_Margin","Long Island University 20221210",53
"UCONN","home","Winning_Margin","Georgetown 20221220",11
"UCONN","home","Winning_Margin","Villanova 20221228",8
"UCONN","home","Winning_Margin","Creighton 20230107",9
"UCONN","home","Winning_Margin","St. John's 20230115",-11
"UCONN","home","Winning_Margin","Butler 20230122",30
"UCONN","home","Winning_Margin","Xavier 20230125",-3
"UCONN","home","Winning_Margin","Marquette 20230207",15
"UCONN","home","Winning_Margin","Seton Hall 20230218",9
"UCONN","home","Winning_Margin","Providence 20230222",18
"UCONN","home","Winning_Margin","DePaul 20230301",29
"UCONN","away","Winning_Margin","Oregon 20221124",24
"UCONN","away","Winning_Margin","Alabama 20221125",15
"UCONN","away","Winning_Margin","Iowa State 20221127",18
"UCONN","away","Winning_Margin","Florida 20221207",21
"UCONN","away","Winning_Margin","Butler 20221217",22
"UCONN","away","Winning_Margin","Xavier 20221231",-10
"UCONN","away","Winning_Margin","Providence 20230104",-12
"UCONN","away","Winning_Margin","Marquette 20230111",-6
"UCONN","away","Winning_Margin","Seton Hall 20230118",-1
"UCONN","away","Winning_Margin","DePaul 20230131",14
"UCONN","away","Winning_Margin","Georgetown 20230204",6
"UCONN","away","Winning_Margin","Creighton 20230211",-3
"UCONN","away","Winning_Margin","St. John's 20230225",9
"UCONN","away","Winning_Margin","Villanova 20230304",12
"UCONN","away","Winning_Margin","Providence 20230309",7
"UCONN","away","Winning_Margin","Marquette 20230310",-2
"UCONN","away","Winning_Margin","Iona 20230317",24
"UCONN","away","Winning_Margin","Saint Mary's 20230319",15
"UCONN","away","Winning_Margin","Arkansas 20230323",23
"UCONN","away","Winning_Margin","Gonzaga 20230325",28
"UCONN","away","Winning_Margin","Miami 20230401",13
"UCONN","away","Winning_Margin","San Diego State 20230403",17
"UCONN","net50","Winning_Margin","Oregon 20221124",24
"UCONN","net50","Winning_Margin","Alabama 20221125",15
"UCONN","net50","Winning_Margin","Iowa State 20221127",18
"UCONN","net50","Winning_Margin","Oklahoma State 20221201",10
"UCONN","net50","Winning_Margin","Xavier 20221231",-10
"UCONN","net50","Winning_Margin","Creighton 20230107",9
"UCONN","net50","Winning_Margin","Marquette 20230111",-6
"UCONN","net50","Winning_Margin","Xavier 20230125",-3
"UCONN","net50","Winning_Margin","Marquette 20230207",15
"UCONN","net50","Winning_Margin","Creighton 20230211",-3
"UCONN","net50","Winning_Margin","Marquette 20230310",-2
"UCONN","net50","Winning_Margin","Saint Mary's 20230319",15
"UCONN","net50","Winning_Margin","Arkansas 20230323",23
"UCONN","net50","Winning_Margin","Gonzaga 20230325",28
"UCONN","net50","Winning_Margin","Miami 20230401",13
"UCONN","net50","Winning_Margin","San Diego State 20230403",17
"UCONN","net100","Winning_Margin","Oregon 20221124",24
"UCONN","net100","Winning_Margin","Alabama 20221125",15
"UCONN","net100","Winning_Margin","Iowa State 20221127",18
"UCONN","net100","Winning_Margin","Oklahoma State 20221201",10
"UCONN","net100","Winning_Margin","Florida 20221207",21
"UCONN","net100","Winning_Margin","Villanova 20221228",8
"UCONN","net100","Winning_Margin","Xavier 20221231",-10
"UCONN","net100","Winning_Margin","Providence 20230104",-12
"UCONN","net100","Winning_Margin","Creighton 20230107",9
"UCONN","net100","Winning_Margin","Marquette 20230111",-6
"UCONN","net100","Winning_Margin","St. John's 20230115",-11
"UCONN","net100","Winning_Margin","Seton Hall 20230118",-1
"UCONN","net100","Winning_Margin","Xavier 20230125",-3
